    MJD         APOGEE_0        APOGEE_1         MaNGA_0         MaNGA_1         eBOSS_0         eBOSS_1  
  57759   0.831111111111   8.09138888889   7.73222222222   11.0333333333            -1.0            -1.0  
  57760   0.835555555556   8.08555555556   8.80361111111   12.1047222222            -1.0            -1.0  
  57761   0.849722222222   9.35638888889           9.915   12.1188888889            -1.0            -1.0  
  57762   0.863888888889   11.8638888889            -1.0            -1.0            -1.0            -1.0  
  57763   0.888333333333   11.8880555556            -1.0            -1.0            -1.0            -1.0  
  57764           0.9025   11.9022222222            -1.0            -1.0            -1.0            -1.0  
  57765             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57766   0.921111111111   11.9208333333            -1.0            -1.0            -1.0            -1.0  
  57767   0.935277777778          11.935            -1.0            -1.0            -1.0            -1.0  
  57768   0.949444444444   11.9494444444            -1.0            -1.0            -1.0            -1.0  
  57769   0.963611111111   11.9736111111            -1.0            -1.0            -1.0            -1.0  
  57770    5.16638888889   12.4366666667            -1.0            -1.0   1.55638888889          4.8475  
  57771    6.11833333333   13.3683333333            -1.0            -1.0   1.57055555556   5.96861111111  
  57772             7.04   13.0336111111            -1.0            -1.0           1.585   6.81055555556  
  57773    7.92194444444   12.6688888889            -1.0            -1.0   1.59916666667          7.6525  
  57774    8.82361111111   13.5705555556            -1.0            -1.0   1.61333333333   8.49444444444  
  57775             -1.0            -1.0   1.61777777778   6.01555555556   6.12527777778   12.7172222222  
  57776             -1.0            -1.0   1.63194444444            6.04   6.12972222222   12.7316666667  
  57777             -1.0            -1.0   1.65611111111   6.05416666667   6.13388888889   12.7358333333  
  57778             -1.0            -1.0   1.67027777778   6.06833333333   6.14805555556           12.74  
  57779             -1.0            -1.0   1.68472222222          6.0825          6.1425   12.7444444444  
  57780             -1.0            -1.0   1.69888888889   6.10694444444   6.15666666667   12.7586111111  
  57781             -1.0            -1.0   1.70305555556   6.10111111111   6.16111111111   12.7530555556  
  57782             -1.0            -1.0          1.7175   6.11527777778   6.15527777778   12.7572222222  
  57783             -1.0            -1.0   1.73166666667   6.13972222222   6.16944444444   12.7713888889  
  57784             -1.0            -1.0   1.75583333333   6.15388888889   6.17388888889   12.7758333333  
  57785             -1.0            -1.0   1.77027777778   6.16805555556   6.17805555556           12.77  
  57786             -1.0            -1.0   1.78444444444          6.1825          6.1825          12.505  
  57787             -1.0            -1.0   1.78861111111   6.18666666667   6.17666666667   12.4994444444  
  57788    1.23444444444   7.23805555556   7.76666666667   12.1644444444            -1.0            -1.0  
  57789    1.24888888889   8.49888888889   8.81805555556   12.1188888889            -1.0            -1.0  
  57790    1.26305555556   9.76972222222   9.89944444444   12.1033333333            -1.0            -1.0  
  57791    1.28722222222   11.0305555556   10.9008333333   11.9977777778            -1.0            -1.0  
  57792    1.30138888889   12.3013888889            -1.0            -1.0            -1.0            -1.0  
  57793    1.31583333333   12.3155555556            -1.0            -1.0            -1.0            -1.0  
  57794             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57795    1.33416666667   12.3341666667            -1.0            -1.0            -1.0            -1.0  
  57796    1.34861111111   12.3483333333            -1.0            -1.0            -1.0            -1.0  
  57797    1.36277777778         12.3725            -1.0            -1.0            -1.0            -1.0  
  57798    1.38694444444   12.3869444444            -1.0            -1.0            -1.0            -1.0  
  57799    1.40111111111   12.4011111111            -1.0            -1.0            -1.0            -1.0  
  57800    5.73361111111   12.9838888889            -1.0            -1.0   1.96388888889   5.54416666667  
  57801    6.63555555556   12.6391666667            -1.0            -1.0   1.97833333333   6.38611111111  
  57802    7.53722222222   12.2844444444            -1.0            -1.0          2.0025   7.22805555556  
  57803    8.41916666667   13.1661111111            -1.0            -1.0   1.99666666667   8.32944444444  
  57804    9.25111111111   12.7516666667            -1.0            -1.0   2.02111111111   9.17138888889  
  57805             -1.0            -1.0   8.39777777778   12.5166666667   2.03527777778   8.08861111111  
  57806             -1.0            -1.0   8.38222222222   12.5008333333   2.04944444444   8.10305555556  
  57807             -1.0            -1.0   8.35638888889   12.4852777778   2.04388888889   8.10722222222  
  57808             -1.0            -1.0   8.34083333333   12.4694444444   2.06805555556   8.12138888889  
  57809             -1.0            -1.0   8.32527777778   12.4538888889   2.08222222222   8.13583333333  
  57810             -1.0            -1.0   8.30944444444   12.4383333333   2.09638888889            8.15  
  57811             -1.0            -1.0   8.29388888889         12.4225   2.11083333333   8.16416666667  
  57812             -1.0            -1.0   8.27805555556   12.3969444444           2.115   8.16861111111  
  57813             -1.0            -1.0          8.2425   12.3713888889   2.12944444444   8.18277777778  
  57814             -1.0            -1.0   8.22694444444   12.3555555556   2.14361111111   8.20694444444  
  57815             -1.0            -1.0   8.21111111111           12.33   2.15777777778   8.22111111111  
  57816             -1.0            -1.0   8.19555555556   12.3141666667   2.15222222222   8.21555555556  
  57817    1.62777777778   7.63138888889   7.78111111111   12.1888888889            -1.0            -1.0  
  57818    1.64222222222   8.90222222222          8.8025   12.1033333333            -1.0            -1.0  
  57819    1.66638888889   10.1730555556   9.76416666667   11.9680555556            -1.0            -1.0  
  57820    1.66055555556   10.1672222222   10.6658333333   12.3213888889            -1.0            -1.0  
  57821            1.675   12.6847222222            -1.0            -1.0            -1.0            -1.0  
  57822             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57823    1.70333333333   12.7133333333            -1.0            -1.0            -1.0            -1.0  
  57824    1.69777777778         12.7175            -1.0            -1.0            -1.0            -1.0  
  57825    1.71194444444   12.7316666667            -1.0            -1.0            -1.0            -1.0  
  57826    1.71611111111   12.7461111111            -1.0            -1.0            -1.0            -1.0  
  57827    1.70055555556   12.7502777778            -1.0            -1.0            -1.0            -1.0  
  57828    1.70472222222   12.7644444444            -1.0            -1.0            -1.0            -1.0  
  57829    1.75888888889   11.5322222222            -1.0            -1.0            -1.0            -1.0  
  57830    6.23111111111   12.2344444444            -1.0            -1.0   2.35166666667   5.93194444444  
  57831    7.12277777778           11.87            -1.0            -1.0   2.36583333333   7.04305555556  
  57832            7.955   12.7119444444            -1.0            -1.0            2.39           7.885  
  57833    8.78694444444   12.2872222222            -1.0            -1.0   2.38444444444   8.70722222222  
  57834             -1.0            -1.0   2.40861111111   8.17277777778   8.11305555556   11.6833333333  
  57835             -1.0            -1.0   2.42277777778   8.19694444444   8.10722222222         11.6775  
  57836             -1.0            -1.0   2.43722222222   8.21138888889   8.10166666667   11.6819444444  
  57837             -1.0            -1.0   2.45138888889   8.22555555556   8.09583333333   11.6661111111  
